code_commune,loyer_m2,nb_obs,type_pred,lat,lon,fiable,loyer_m2_final
39465,10.9024523767912,7,maille,47.163113024975914,5.596874361996142,False,10.9
39037,10.9024523767912,1,maille,46.98628298843842,5.58178592546281,False,10.64
39076,10.9024523767912,3,maille,47.129691408641115,5.658677744151331,False,10.8
39031,10.9024523767912,0,maille,47.18044625274484,5.655870454262514,False,10.78
39078,10.9024523767912,31,maille,47.102505055100124,5.526304829519086,True,10.9024523767912
39559,10.9024523767912,17,maille,47.055860782325055,5.626827995855219,True,10.9024523767912
39430,10.9024523767912,4,maille,47.11107871061923,5.715425364774325,False,10.78
39042,10.9024523767912,5,maille,47.1033605161091,5.537006786309934,False,10.87
39462,10.9024523767912,38,maille,47.12133003523384,5.559972428341147,True,10.9024523767912
39048,10.9024523767912,7,maille,47.02023999775977,5.602709740798204,False,10.72
39285,10.9024523767912,15,maille,47.158556154074525,5.63395938564866,True,10.9024523767912
39026,10.9024523767912,7,maille,47.019857512390764,5.583859620563433,False,10.74
39024,10.9024523767912,9,maille,47.14168840163437,5.584284820342926,False,10.9
39284,10.9024523767912,11,maille,47.150566852293046,5.603940384560689,True,10.9024523767912
39039,10.9024523767912,2,maille,47.155115918474806,5.693825363425839,False,10.77
67006,12.0393640689261,7,maille,48.71841151409975,7.464215780289016,False,12.23
67179,12.0393640689261,76,maille,48.70265508088374,7.2968228399091295,True,12.0393640689261
67322,12.0393640689261,77,maille,48.826548132030695,7.361565880127318,True,12.0393640689261
67515,12.0393640689261,9,maille,48.735133254062376,7.434247829534862,False,12.11
67162,12.0393640689261,14,maille,48.775153775219266,7.478743852354682,True,12.0393640689261
57168,12.0393640689261,15,maille,48.75390352215765,7.2852621866715985,True,12.0393640689261
57339,12.0393640689261,2,maille,48.72127422992507,7.267462339331172,False,11.54
67089,12.1935601800183,244,commune,48.76108944930167,7.457293836569031,True,12.1935601800183
67103,12.0393640689261,34,maille,48.81267349695651,7.380658240862417,True,12.0393640689261
67129,12.0393640689261,15,maille,48.78995046519684,7.3737540794628265,True,12.0393640689261
67287,12.0393640689261,31,maille,48.75988489972761,7.51894629526195,True,12.0393640689261
67478,12.0393640689261,86,maille,48.76692599785602,7.41251806052794,True,12.0393640689261
67117,12.0393640689261,24,maille,48.77710854128639,7.333143014014565,True,12.0393640689261
67185,12.0393640689261,51,maille,48.78472521662815,7.440526031385206,True,12.0393640689261
95211,16.3508501489161,114,commune,49.07778779088493,2.105271663987714,True,16.3508501489161
95500,17.7934447111851,5906,commune,49.05330675759697,2.101153783001387,True,17.7934447111851
88496,8.2412701689282,0,maille,48.22199430837703,5.805355617448165,False,8.1
88448,8.2412701689282,1,maille,48.14012073204429,5.749498961993045,False,8.2
88390,8.2412701689282,0,maille,48.13886738631114,5.705785548327843,False,8.2
88179,8.2412701689282,0,maille,48.00620682322227,5.860204958225474,False,8.25
88360,8.2412701689282,0,maille,48.11808981577952,5.961842462165647,False,8.16
52122,8.2412701689282,0,maille,48.142043895400576,5.6504898163298085,False,8.17
88271,8.2412701689282,26,maille,48.1608788552107,5.95463944486106,True,8.2412701689282
88314,8.2412701689282,0,maille,48.06949947547859,5.858250659783772,False,8.2
52227,8.2412701689282,6,maille,48.17195634357757,5.645288423189733,False,8.14
52287,8.2412701689282,0,maille,48.13493137364596,5.560050917079879,False,8.01
88516,9.84246706819903,1179,commune,48.201111531688376,5.946120940622931,True,9.84246706819903
88421,8.2412701689282,0,maille,48.02151349087536,5.9104570005477415,False,8.21
88248,8.2412701689282,8,maille,48.01929457931404,5.81936932495076,False,8.25
88524,8.2412701689282,30,maille,48.16589965964734,5.705536096796493,True,8.2412701689282
52549,8.2412701689282,0,maille,48.14678232377499,5.5162207168627475,False,7.94
88180,8.2412701689282,4,maille,48.08456757216085,5.877413038936933,False,8.18
88446,8.2412701689282,13,maille,48.19113838956392,5.817482332188335,True,8.2412701689282
52301,8.2412701689282,0,maille,48.13615631732548,5.530667223911442,False,7.97
88004,8.2412701689282,0,maille,47.987125903852586,5.827527591628806,False,8.26
88061,8.2412701689282,4,maille,48.06671678009133,5.9511944789485565,False,8.16
88062,8.2412701689282,0,maille,48.12062395777078,5.698530055277904,False,8.21
88289,8.2412701689282,80,maille,48.116428231799794,5.818509381491188,True,8.2412701689282
52174,8.2412701689282,1,maille,48.13831292669187,5.586483661650448,False,8.06
52101,8.2412701689282,0,maille,48.126918608283816,5.629655177716478,False,8.13
88430,8.2412701689282,7,maille,48.172032265273224,5.776977975682838,False,8.16
88404,8.2412701689282,0,maille,48.115021456731135,5.722936425070919,False,8.22
88455,8.2412701689282,1,maille,48.05109234281551,5.842186342658466,False,8.23
88417,8.05845809045042,5,maille,48.318010363511654,6.65204869904181,False,8.2
88425,8.05845809045042,2,maille,48.39026589030233,6.576104503197554,False,8.16
88331,8.05845809045042,6,maille,48.26355581830761,6.633910055000942,False,8.25
88454,8.05845809045042,10,maille,48.25491663760567,6.535107225839898,True,8.05845809045042
88230,8.05845809045042,1,maille,48.3799261683037,6.557754810082196,False,8.15
88512,8.05845809045042,0,maille,48.21363695703891,6.640256583586418,False,8.28
88168,8.05845809045042,5,maille,48.37452208181485,6.534603496879536,False,8.15
88338,8.05845809045042,0,maille,48.365076530870326,6.510818312974172,False,8.14
88080,8.05845809045042,5,maille,48.30034616015018,6.593854071580232,False,8.14
